id	ACTA2	AREG	ASCC2	BEST1	BRCA1	CREBBP	DDX5	EP300	ESR1	FAM96A	FHL2	GNL3	HIPK2	HSF1	IGSF9	JUN	MSH6	NCOA6	PARP1	PAWR	PCNA	PML	PPP2R5A	RPA1	SMAD3	SMARCA4	NCOA6IP	TP53	TP73L	WRN	WT1	WTAP
4397T	6.78066705365336108712881468818523	6.38492358869911491581206064438447	5.75526923151158698033214022871107	5.76994122480702653632533838390373	6.08143424041483271480501571204513	5.92360509186700490147359232651070	5.78633184355172147661505732685328	5.71469501888783426579720980953425	6.30365491776794151235208119032905	5.84960786314902492222245200537145	6.02007390148019094766596026602201	5.92913910555480683228779525961727	5.87328956052972728230088250711560	5.96792457903710893418747218674980	5.78940374766409515672194174840115	5.95644818129380393401106630335562	6.11959294055690250502266280818731	5.79898651081972715815027186181396	5.82175587244733350189562770538032	5.88956212634905718061872903490439	5.98946564008946591428639294463210	6.13763884687360761205354720004834	5.66818948726613047739419926074333	5.84350478811041185167596268001944	5.71301994305948213082047004718333	5.81550165279800967965684321825393	5.99932312709712167730913279228844	5.75838366814363578072288873954676	6.07498167489042284472589017241262	5.81395789450772682016577164176852	5.91858962430474377924838336184621	6.04027148057839102790467222803272
4539T	6.00128455364864166199367900844663	5.65709260323202389741936713107862	5.45105842539770790722286619711667	5.43367857177662827439235115889460	5.50267965552090387859607290010899	5.42500516444138369820393563713878	5.51728167817659453930900781415403	5.49449273555529504875494239968248	5.85314584311905328206648846389726	5.66150552604032775150244560791180	5.65538377442477191436864814022556	5.51805364803670972406735018012114	5.54428444839693845835881802486256	5.67351176306837956531126110348850	5.58021906481912566277969744987786	5.42658010008151769909545691916719	5.50311049270500785013382483157329	5.47382132292186973643310921033844	5.47723240641119435423433969845064	5.44427182185702118744075050926767	5.71597414958148153374395405990072	5.69435657941554485006463437457569	5.49161198581171294819114336860366	5.52002703739860223208779643755406	5.46727426274696348684756230795756	5.45422295112973998243433015886694	5.50873699881253919841128663392738	5.45105842539770790722286619711667	7.16028390873977294006635929690674	5.44067552210692362280042289057747	5.57503859547434466037429956486449	5.62180271979334023058072489220649
4568T	7.39977436974239921596563362982124	6.25600313407746533300723967840895	6.08000267438175256984322913922369	6.00740027240802554331366991391405	6.11321842662612535690414006239735	6.17557358670756428864478948526084	6.29296225883205462281466679996811	5.84768303614988571581534415599890	6.24986985724961563448687229538336	5.71552753710634142692015302600339	6.58083738829693754013305806438439	5.86854140140683266935184292378835	5.67012169796804688104430169914849	5.89288835423138390723352131317370	5.77169836454157714200619011535309	6.82483912072164056183964930824004	5.91149122027644757793041208060458	6.01565166284774477389873936772346	5.76149033214263628366325065144338	6.16215443540050777926353475777432	5.89324800987182140232789606670849	6.53161924511903269063850530073978	5.87792163164838843414372604456730	5.69879431414569204150666337227449	7.00481596433225828235435983515345	5.94708423971868338497870354331098	6.17932214198884732780925332917832	5.80249594429885284796455380273983	6.42550462326208293717400010791607	6.14081423200756848501669082907028	6.45981935939789764233864843845367	6.20199830183272382555514923296869
4626T	6.08980807156072057040319123188965	5.84768303614988571581534415599890	5.39522461365062877547416064771824	5.36411889254820462014095028280281	5.57407536226273769841554894810542	5.50721478337062109176258672960103	5.40692912674044912080262292874977	5.35913844846226705698200021288358	5.60882136362802352635981151252054	5.40504473055928791325186466565356	5.71929951749747100819831757689826	5.44882838939921043674985412508249	5.35913844846226705698200021288358	5.29922413984178763968202474643476	5.32876144156247111283164485939778	5.41897518651461762573262603837065	5.40316033437812581752268670243211	5.40316033437812581752268670243211	5.39111605083767564394747751066461	5.41140556785330417710611072834581	5.48227804008993491180490309488960	5.69275971731890439997414432582445	5.39907058028482644829182390822098	5.43337801445503032482520211488008	5.34939748024911576607109964243136	5.39111605083767564394747751066461	5.43367857177662827439235115889460	5.43367857177662827439235115889460	5.61944705263420907215277111390606	5.41897518651461762573262603837065	5.61163364022408295284094492672011	5.53705707285735115874558687210083
4634T	6.31737353836060666623097858973779	5.80590763695280287493005744181573	5.59147267885864529546324774855748	5.77343384915324087103272177046165	5.72507991183884978880769267561845	5.83137318870149456984108837787062	5.83623344259186715987652860349044	5.67012169796804688104430169914849	6.12473445618389966682570957345888	5.76389149343877349451759073417634	5.91569544407216696413343015592545	5.91059976322683144900338447769172	5.55679479469562043192354394705035	5.88433709878510136093154869740829	5.57583660422987570370878529502079	5.57350298651487197076903612469323	5.72482541431931668540755708818324	5.62902228412789806810678783222102	5.68774686937580398193858854938298	5.79765426373010850369382751523517	5.71269108195288577434212129446678	5.88925811591741688033607715624385	5.73345928472555410593258784501813	5.70556731714490972251496714306995	5.61511727432095497647424053866416	5.66818948726613047739419926074333	5.77969965951352371291704912437126	5.70256640251892843451742010074668	6.39705027826607430796457265387289	5.85476517857590739168927029822953	6.01614726393350096600443066563457	5.83956087493626707640714812441729
4698T	6.70279742927321375844940121169202	5.89118074331594243631116114556789	6.62452893010923027361513959476724	7.79073294696822049587581204832532	6.17551918781227016097545856609941	6.13630998155854179287871374981478	6.42184047906135635486180035513826	5.99523824473963706793711025966331	6.81311804030700773893158839200623	6.25604032375701457624472823226824	6.09468999296938029885950527386740	6.30234100230675320375439696363173	6.16811067393253331658797833370045	5.72834394588838602402347532915883	5.87596898674813328256050226627849	6.13517427406487669827583886217326	6.33125394549006870192897622473538	6.50062632541295926102975499816239	6.24019333634280570777264074422419	6.27936022910948121733554216916673	6.25106874550182212146864912938327	6.26182756642237148270169200259261	6.70279742927321375844940121169202	6.33658462758092788646990811685100	6.04359757555966581321627018041909	6.19740170012736513172058039344847	6.19129259384592511850087248603813	6.54976264719105305545099326991476	5.89118074331594243631116114556789	6.15720927901319914354871798423119	6.54727017218086970729018503334373	6.51685985947951618157958364463411
4780T	6.09206680738609840375374915311113	5.70069965727099337016170466085896	5.49449273555529504875494239968248	5.74492207796614184900363397900946	5.74469742194953258973555421107449	5.51014134701056601528534883982502	5.50609982599133385150480535230599	5.52284325221303795672156411455944	5.47033642262914199250189994927496	5.60810842785113905506477749440819	5.74613262926317602818926388863474	5.55180287778364789375018517603166	5.52025062361427654167300715926103	5.67513647406072063716919728904031	5.57350298651487197076903612469323	5.67173636131948111227529807365499	5.55156677253089103629690725938417	5.51728167817659453930900781415403	5.53130971389786196823479258455336	5.48028774478319746776833198964596	5.55619361301566883071245683822781	5.52599986638008289219214930199087	5.48296602953570300087449140846729	5.54905315268736742950750340241939	5.51154172819200027788610896095634	5.53130971389786196823479258455336	5.69336847043242233468163249199279	5.66465008317138707383264772943221	5.50311049270500785013382483157329	5.62523979962783116093305579852313	5.53703956421303278290224625379778	5.68370868869451317806351653416641
49T	7.30903972757461772857823234517127	5.99523824473963706793711025966331	5.50609982599133385150480535230599	6.00940159480685576198766284505837	5.85385141579732959371540346182883	5.79981784551276113859330507693812	5.86971054954178672602438382455148	5.97981660634719514035850806976669	5.80061288504041705493818881222978	5.64074815316311806157045793952420	6.03239914789149089813236059853807	5.62984336002998375647621287498623	5.68588942342790382156181294703856	5.81852082568957040820123438606970	5.65709260323202389741936713107862	5.52840785001150791799773287493736	5.74158239738803999330229999031872	5.63120529077072617951671418268234	5.62331351590356565139927624841221	5.63568852256286945134888810571283	5.66099557804942676852988370228559	5.96713979226443047565453525749035	5.69180576130992932348817703314126	5.58244198949921610619639977812767	5.71637528633780522824281433713622	5.56156595464135250495019135996699	5.52559785517452173309038698789664	5.82481621366967772246425738558173	6.07747566602601807517203269526362	5.66092262881875640800899418536574	6.10414306559106645266865598387085	5.88891368252077551659340315381996
515T	5.67513647406072063716919728904031	5.56397658491672242320191799080931	5.93635879467248006591262310394086	6.08980807156072057040319123188965	5.76159211068955734447172289947048	6.04450857876907576837766100652516	7.50392111963876473623713536653668	6.05431539732014201149468135554343	5.53130971389786196823479258455336	5.70740764716837922776448976946995	7.66045042310610480029708924121223	5.81494430312844201580446679145098	7.26782696686578244538168291910551	5.99720342213612678250456156092696	5.17953573192918348411240003770217	5.62523979962783116093305579852313	6.23330330362550366629648124217056	6.35757329300979101560642448021099	6.07284389924633849489055137382820	5.64169196741822087659556927974336	5.79844302423139978941435401793569	6.16806555061301242659510535304435	6.95531745369198439732372207799926	7.13400583456809656013319909106940	5.98361271724136489780221381806768	6.75995607315577284879282160545699	6.41784137824961575802262814249843	5.90621453460220280362591438461095	5.36885074655084881811717423261143	6.05431539732014201149468135554343	5.69142397248126385989053233060986	5.94382710004920600255218232632615
518T	5.95644818129380393401106630335562	5.38273606613580302138188926619478	6.05236263553113484903178687090985	5.78134581112364465127484436379746	5.62555392580653368383991619339213	5.61847334482311033809764921898022	5.88580153678974138387047787546180	5.99314196973764801157358306227252	5.94355568498814168520993916899897	5.75384316161536091271955228876323	5.78208512471513724761962293996476	5.84002311758665104690635416773148	5.88433709878510136093154869740829	5.69511133970276972604551701806486	5.64932660375051476364660629769787	5.96585514810210337799389890278690	5.77969965951352371291704912437126	5.73345928472555410593258784501813	5.73713591229557717809939276776277	5.59590044255031315856285800691694	5.71048911476116227703414551797323	5.60455480795781557645796056021936	5.95281554916299349144992447691038	5.94828175047462970326250797370449	6.30737624476560299058292002882808	5.95644818129380393401106630335562	5.92900340639996148439649914507754	5.91502964112522899853274793713354	5.59802748082033563292725375504233	5.71637528633780522824281433713622	5.79912503141145929674848957802169	5.59729015522200246124384648283012
519T	5.53130971389786196823479258455336	5.63984714591164326691341557307169	5.45743998115804540560702662332915	5.36885074655084881811717423261143	5.48865890257539490448834840208292	5.37681236774715287651815742719918	5.51445621962268273108520588721149	5.52559785517452173309038698789664	5.55679479469562043192354394705035	5.58910249977883921701504732482135	5.44249775182028550091217766748741	5.45536845104062262379329695249908	5.56863381179872440895906038349494	5.26459310182955508850000114762224	5.25651970146762259616934898076579	5.86603754999863014063521404750645	5.50003207040685548889769052038901	5.52025062361427654167300715926103	5.51445621962268273108520588721149	5.51728167817659453930900781415403	5.31802606606000605182771323597990	5.36716237786489269723233519471250	5.55422905392483556852312176488340	5.45916219166607952217873389599845	5.50609982599133385150480535230599	5.57096863572105771567066767602228	5.57350298651487197076903612469323	5.43705724788920718992812908254564	5.51445621962268273108520588721149	5.53657422836009516231570160016418	5.57179412951955121968694584211335	5.34787720220483020483470681938343
52T	6.09504693555570931096099229762331	5.97981660634719514035850806976669	5.83456459300456931060807619360276	6.03898020653590172912572597851977	5.90812605716059113802884894539602	5.84801358505852242331002344144508	6.20343062213155604922576458193362	6.03684726253627612635455079725944	5.98196222090425511197508967597969	6.00090168278882885033453931100667	5.95760577800732527009586192434654	5.90776559197761041986041163909249	6.23330330362550366629648124217056	5.71469501888783426579720980953425	5.95644818129380393401106630335562	5.97981660634719514035850806976669	6.12473445618389966682570957345888	5.85134627967632070522085996344686	5.95281554916299349144992447691038	6.12220471944694466515102249104530	6.12835668248284548553783679381013	6.19180205338759837019324550055899	5.86453383560160546039696782827377	5.86355751516390100164244358893484	6.10994199209391020133352867560461	5.81063898035869819125309732044116	5.79433814068572416999813867732882	6.13259473230660479003972795908339	6.06111927624776125611560928518884	6.00128455364864166199367900844663	5.91224800566335773055470781400800	6.28802392616299510308408571290784
558T	6.44351432532087198268300198833458	5.65894778350515537113096797838807	6.09745826064093687790546027827077	5.78455188002860953844219693564810	5.76370047816445030264276283560321	5.76546913645532832504159159725532	5.86817089579888673256391484756023	5.75677432812785294657942358753644	5.16337152476836980241614583064802	5.88360907283510670140458387322724	5.73121366735150505888896077522077	5.61357527282654533706818256177939	6.10001574061248152958114587818272	5.67173636131948111227529807365499	5.50609982599133385150480535230599	5.76534113642748913264313159743324	6.04812674108359882296781506738625	5.99102268361676237873325590044260	5.98361271724136489780221381806768	5.61944705263420907215277111390606	5.66407875776561287040067327325232	5.56493706996558046284917509183288	6.21818444117984547858668520348147	5.85439924472684136702582691214047	6.81311804030700773893158839200623	5.55156677253089103629690725938417	5.82175587244733350189562770538032	5.71970395463398784130504282074980	5.89949130635091822938420591526665	5.85314584311905328206648846389726	5.51876615089543598458021733677015	5.71416482762122246441549577866681
561T	6.64625483919945025945708039216697	6.16811067393253331658797833370045	5.94208749825468185434829138102941	6.24319569515573657980667121591978	5.83086732490315906574096516123973	5.98997155675477266356665495550260	6.36123145908676335125164769124240	6.00128455364864166199367900844663	6.18280053530568007857937118387781	5.87366778696202729292963340412825	6.26973634938818769057888857787475	5.79657107366232704492858829325996	5.97981660634719514035850806976669	5.94708423971868338497870354331098	5.55679479469562043192354394705035	8.35134652520680020870713633485138	5.74329629604090730055077074212022	5.83623344259186715987652860349044	5.67351176306837956531126110348850	5.92359133630489509414474014192820	5.77134100000905903016246156767011	5.89334372182818100327494903467596	5.80922920758895511283981250016950	5.82116683435481441222236753674224	5.85134627967632070522085996344686	5.78286090891140602820996718946844	5.57785568176045920552041934570298	5.91825121400909193170036814990453	5.94708423971868338497870354331098	5.77969965951352371291704912437126	6.11502649647377083397259411867708	6.00722705195209982775850221514702
563T	6.11232168839206657651175191858783	5.78940374766409515672194174840115	5.90621453460220280362591438461095	7.26782696686578244538168291910551	5.95637542189751112431395085877739	5.87993380465475645735295984195545	6.36487529642843252730699532548897	6.36487529642843252730699532548897	6.82483912072164056183964930824004	6.38258150701643245383820612914860	5.85717232743972004982424550689757	6.32077482852197380935876935836859	6.27936022910948121733554216916673	5.85615483060811214954810566268861	5.44778084239544302391777819138952	6.02006676697232911976698233047500	6.38089253197100880754533136496320	6.13259473230660479003972795908339	6.54976264719105305545099326991476	5.98710071533732790527437828131951	6.11589584965598476173909148201346	6.29062139718904589358317025471479	6.16535987186189959885496136848815	6.31338364197180723635938193183392	5.92900340639996148439649914507754	6.03898020653590172912572597851977	5.87140136118494115891053297673352	6.32818895118097035634718849905767	5.90801569936240777991542927338742	6.27936022910948121733554216916673	5.66555547179564555904107692185789	6.37666685518893761042136247851886
564T	6.21489491808378069492846407229081	5.79103209564485243987519424990751	6.53285927082578776747823212645017	6.31049408955052548719777405494824	5.91583359004515418888558997423388	5.78360775319907460811919008847326	6.20614033399581632721719870460220	6.14081423200756848501669082907028	6.30737624476560299058292002882808	6.71096652213168454181868582963943	6.29061923084938534600496495841071	6.27197336664757543189807620365173	6.24986985724961563448687229538336	6.19740170012736513172058039344847	6.23330330362550366629648124217056	6.29718572943024845756099239224568	5.87140136118494115891053297673352	5.92715240188534231435824040090665	5.76661026701707868369339848868549	6.13013519188280042726546525955200	6.12855778128807937576993936090730	5.81687475766816675104564637877047	6.43465958298011120319870315142907	6.20316380291068192320835805730894	6.06790025047538961189275141805410	6.08980807156072057040319123188965	6.26646836325048450788699483382516	6.31737353836060666623097858973779	5.80590763695280287493005744181573	6.18886989043431423596075546811335	5.92855856968995542644051965908147	6.08942997768127991520259456592612
571T	6.19455614336268212127833976410329	5.71111656258140154562852330855094	5.92900340639996148439649914507754	6.05010940868211033460966064012609	5.86556018815116608777771034510806	5.80184788162750919582322239875793	6.37264187120034630851250767591409	5.94531834864190855682863912079483	6.20011941287975787417963147163391	6.43262974319758740193719859234989	6.09752238720253192383324858383276	6.50995656967595692776740179397166	6.10472768621526018506528998841532	5.95281554916299349144992447691038	6.08258849066394269300417363410816	6.10472768621526018506528998841532	5.95481886184098474501524833613075	5.84981215720043490335910973954014	5.84981215720043490335910973954014	6.06790025047538961189275141805410	6.01829799321282976620750559959561	5.74108704078432552364574803505093	6.22435521178843309542116912780330	6.34234382990184730743976615485735	5.93098470307834535475421944283880	5.84768303614988571581534415599890	5.90140298041643163173830544110388	6.41336187322000039756630940246396	6.68587569093391920205249334685504	5.98710071533732790527437828131951	6.24139542562051907736986322561279	6.03778571591125867712435137946159
578T	6.65417773002203460919190547429025	5.72482541431931668540755708818324	6.49041433278985913091219117632136	6.91527588948808524804690023302101	6.09647746684298397212842246517539	6.40560734842749290862684574676678	6.54976264719105305545099326991476	6.32424932619675317369001277256757	6.06790025047538961189275141805410	6.34147245246859814216122686048038	6.34936393503137175287065474549308	5.89923156860660569122956076171249	6.31049408955052548719777405494824	5.84467940497952120892932725837454	6.43465958298011120319870315142907	6.31737353836060666623097858973779	6.39705027826607430796457265387289	6.28618032447058450173926757997833	5.95644818129380393401106630335562	6.39705027826607430796457265387289	5.87400007711784954977929373853840	6.00636518169227073826732521411031	6.61092133280726024224804859841242	6.07266842153259389647246280219406	7.62901630793309148970138267031871	6.20892590569399871469613572116941	6.01376148749683636651752749457955	6.14358790654156194932511425577104	6.51162663972190891570335224969313	5.99720342213612678250456156092696	5.70073709983757126451564545277506	6.03695249423224211682281747926027
580T	6.16811067393253331658797833370045	5.67693928315765106162871234118938	6.41784137824961575802262814249843	6.13013519188280042726546525955200	5.81358485048403927919480338459834	5.97036963618615867943617558921687	6.05667434420116546078816099907272	6.08258849066394269300417363410816	6.44760382529845355037423360045068	6.12562068940855120047217496903613	6.05124779387663913610140298260376	6.10308333805588443254919184255414	6.59170649114693762982142288819887	5.98710071533732790527437828131951	6.02799929888722996196293024695478	6.07030237713257836418279111967422	5.92359133630489509414474014192820	5.81395789450772682016577164176852	5.97616770370881056351208826526999	5.85615483060811214954810566268861	5.86182938698277222755450566182844	5.70032682019701564257729842211120	6.79026898748253060489332710858434	5.98781396955032985118805299862288	5.86453383560160546039696782827377	5.91825121400909193170036814990453	6.41336187322000039756630940246396	6.06790025047538961189275141805410	6.11492812586145895181743981083855	6.52696270504624465047527337446809	5.56479670596909947732910950435326	5.92419684883411790110585570801049
